Time,Temperature (°C),Humidity (%),Precipitations (mm),Wind_speeds (km/h),Wind_direction (°),Cloud_cover_mid (%),Pressure (hPa),Soil_moisture_0_7cm (m³/m³)
2023-06-25T21:00,24.74,91.0,8.13,13.0,221.29,26.71,1009.86,0.48
2023-06-25T22:00,24.54,90.0,0.56,8.46,282.86,48.71,1010.09,0.48
2023-06-25T23:00,24.33,91.71,0.14,6.61,242.43,34.0,1009.63,0.47
2023-06-26T00:00,24.0,93.0,0.0,9.51,232.29,20.71,1009.21,0.47
2023-06-26T01:00,23.76,93.43,0.0,6.19,223.29,1.0,1007.77,0.46
2023-06-26T02:00,23.39,95.0,0.0,6.01,275.0,0.57,1007.39,0.46
2023-06-26T03:00,23.21,95.29,0.0,7.66,285.43,2.0,1007.4,0.45
2023-06-26T04:00,22.93,95.57,0.0,6.69,294.86,0.0,1007.34,0.45
2023-06-26T05:00,22.74,96.29,0.0,5.84,248.86,0.0,1007.49,0.45
2023-06-26T06:00,23.13,95.14,0.0,5.74,237.43,0.0,1008.0,0.45
2023-06-26T07:00,24.83,87.71,0.0,5.83,242.0,0.71,1008.59,0.43
2023-06-26T08:00,26.6,80.71,0.0,5.9,235.57,0.71,1008.6,0.43
2023-06-26T09:00,28.46,73.0,0.0,6.09,239.57,0.0,1008.79,0.42
2023-06-26T10:00,29.99,66.29,0.1,6.8,283.43,9.29,1008.61,0.42
2023-06-26T11:00,31.11,63.57,0.16,7.33,284.29,19.86,1007.93,0.41
2023-06-26T12:00,32.04,59.71,0.01,7.09,295.14,10.43,1007.06,0.41
2023-06-26T13:00,32.84,56.0,0.0,5.74,301.29,16.0,1005.76,0.4
2023-06-26T14:00,33.21,55.0,0.03,4.81,290.43,18.71,1004.91,0.4
2023-06-26T15:00,33.03,54.29,0.0,3.56,310.71,21.29,1004.1,0.39
2023-06-26T16:00,32.54,53.86,0.24,2.77,159.71,42.14,1003.96,0.39
2023-06-26T17:00,27.37,79.0,3.1,9.37,109.43,53.71,1005.69,0.42
2023-06-26T18:00,26.1,84.14,1.83,6.23,223.86,51.86,1006.74,0.43
2023-06-26T19:00,25.14,92.14,1.54,4.14,227.14,69.43,1007.96,0.44
2023-06-26T20:00,25.37,91.57,0.83,4.36,143.43,34.29,1008.8,0.45
2023-06-26T21:00,25.01,93.29,0.11,2.96,169.0,11.43,1008.87,0.45
2023-06-26T22:00,24.83,94.14,0.0,4.53,199.29,7.29,1009.26,0.44
2023-06-26T23:00,24.51,94.71,0.0,3.96,216.71,7.29,1009.11,0.44
2023-06-27T00:00,24.4,94.71,0.0,5.77,223.71,21.0,1009.06,0.44
2023-06-27T01:00,24.2,91.71,0.37,10.17,225.71,49.43,1008.63,0.44
2023-06-27T02:00,23.91,92.0,0.13,4.43,222.43,5.14,1007.73,0.44
2023-06-27T03:00,23.63,92.71,0.0,6.26,241.71,5.57,1007.4,0.44
2023-06-27T04:00,23.33,95.57,0.0,5.29,278.14,2.0,1007.49,0.44
2023-06-27T05:00,23.24,96.43,0.0,5.59,283.71,4.86,1008.16,0.44
2023-06-27T06:00,23.76,94.29,0.0,6.33,255.14,3.29,1008.93,0.44
2023-06-27T07:00,25.1,88.57,0.0,6.07,235.57,0.29,1009.34,0.44
2023-06-27T08:00,26.83,80.86,0.0,5.16,270.71,0.14,1009.39,0.43
2023-06-27T09:00,28.34,74.29,0.0,5.36,288.57,0.0,1009.14,0.43
2023-06-27T10:00,30.07,66.29,0.0,5.36,298.29,3.43,1008.9,0.43
2023-06-27T11:00,31.33,60.14,0.04,5.84,312.29,7.86,1008.54,0.42
2023-06-27T12:00,32.4,57.0,0.0,6.67,317.43,5.14,1007.96,0.41
2023-06-27T13:00,33.13,53.86,0.0,6.87,224.86,12.0,1006.74,0.41
2023-06-27T14:00,32.57,54.86,0.09,6.96,248.43,27.71,1006.2,0.4
2023-06-27T15:00,30.9,61.14,0.59,4.63,90.71,44.57,1005.94,0.4
2023-06-27T16:00,29.91,66.86,0.87,7.81,82.29,18.0,1005.89,0.41
2023-06-27T17:00,29.7,67.86,0.01,6.0,121.14,11.71,1006.37,0.41
2023-06-27T18:00,27.49,80.43,1.49,5.67,86.57,34.86,1007.77,0.42
2023-06-27T19:00,28.1,76.29,0.13,10.7,63.14,11.43,1008.3,0.41
2023-06-27T20:00,27.01,82.71,0.06,4.94,203.71,32.0,1009.79,0.41
2023-06-27T21:00,26.47,88.29,0.0,3.83,61.14,2.86,1010.01,0.41
2023-06-27T22:00,25.81,92.71,0.06,2.83,300.86,4.14,1010.93,0.41
2023-06-27T23:00,25.4,94.86,0.03,2.83,247.86,5.0,1011.11,0.41
2023-06-28T00:00,25.21,95.43,0.0,2.0,252.43,1.71,1010.61,0.41
2023-06-28T01:00,24.59,98.43,0.0,2.47,270.14,0.14,1009.9,0.41
2023-06-28T02:00,24.31,98.71,0.0,3.16,255.57,0.0,1009.46,0.41
2023-06-28T03:00,24.21,98.29,0.0,3.19,244.0,0.0,1009.06,0.41
2023-06-28T04:00,24.13,98.29,0.0,2.76,224.57,0.0,1009.16,0.41
2023-06-28T05:00,24.04,98.57,0.0,1.31,166.57,0.0,1009.37,0.4
2023-06-28T06:00,24.33,97.29,0.0,3.53,240.43,0.0,1009.76,0.4
2023-06-28T07:00,25.87,91.43,0.0,2.23,219.43,1.29,1010.4,0.41
2023-06-28T08:00,27.51,82.71,0.06,2.47,275.57,4.14,1010.47,0.41
2023-06-28T09:00,28.81,75.43,0.06,3.74,295.0,2.29,1010.61,0.41
2023-06-28T10:00,30.3,67.71,0.06,3.5,284.43,4.71,1010.03,0.41
2023-06-28T11:00,31.6,59.43,0.06,2.94,269.0,7.29,1009.24,0.4
2023-06-28T12:00,32.56,54.43,0.0,3.37,224.43,5.29,1008.29,0.4
2023-06-28T13:00,33.11,51.29,0.03,3.56,213.71,7.0,1007.07,0.4
2023-06-28T14:00,33.43,49.29,0.03,3.21,64.57,5.57,1006.23,0.39
2023-06-28T15:00,33.41,48.86,0.06,5.44,139.57,18.43,1005.5,0.39
2023-06-28T16:00,30.87,60.0,0.31,11.07,90.57,31.43,1005.81,0.39
2023-06-28T17:00,29.93,67.0,0.06,11.61,78.0,13.0,1005.97,0.39
2023-06-28T18:00,29.01,73.14,0.23,3.61,149.86,27.86,1007.27,0.39
2023-06-28T19:00,27.84,82.29,2.59,4.54,168.57,17.0,1008.06,0.4
2023-06-28T20:00,27.39,84.29,1.03,5.53,197.57,8.86,1009.06,0.42
2023-06-28T21:00,26.6,86.14,0.41,7.97,221.43,25.0,1010.04,0.42
2023-06-28T22:00,25.11,89.86,4.0,5.31,252.14,31.29,1011.13,0.47
2023-06-28T23:00,24.84,92.86,0.86,8.5,277.43,17.57,1011.04,0.47
2023-06-29T00:00,24.46,94.57,0.01,3.46,278.86,2.86,1010.23,0.47
2023-06-29T01:00,24.2,96.43,0.0,5.21,242.57,0.86,1009.41,0.47
2023-06-29T02:00,23.99,96.0,0.0,4.34,229.71,1.14,1008.56,0.46
2023-06-29T03:00,23.83,96.29,0.0,4.26,235.14,0.0,1008.09,0.46
2023-06-29T04:00,23.77,96.14,0.0,3.94,287.86,2.71,1008.09,0.46
2023-06-29T05:00,23.64,96.0,0.0,4.76,291.14,8.14,1008.49,0.46
2023-06-29T06:00,23.99,94.14,0.0,4.64,249.29,10.86,1009.23,0.46
2023-06-29T07:00,25.11,89.29,0.0,5.07,260.71,2.86,1009.81,0.41
2023-06-29T08:00,26.79,82.86,0.0,6.27,257.0,0.14,1009.61,0.41
2023-06-29T09:00,28.54,75.86,0.0,7.5,253.71,0.57,1009.63,0.41
2023-06-29T10:00,30.37,68.0,0.06,7.34,281.29,6.29,1009.39,0.4
2023-06-29T11:00,31.59,63.29,0.09,6.9,270.14,10.0,1008.61,0.4
2023-06-29T12:00,32.64,58.14,0.03,8.5,255.71,6.71,1007.56,0.4
2023-06-29T13:00,33.39,54.86,0.0,10.24,259.57,14.71,1006.26,0.39
2023-06-29T14:00,33.69,53.0,0.04,10.13,258.86,12.71,1004.93,0.39
2023-06-29T15:00,31.86,60.14,0.71,10.73,307.86,29.57,1004.6,0.39
2023-06-29T16:00,29.71,69.14,1.31,2.89,70.29,33.29,1005.17,0.41
2023-06-29T17:00,29.0,72.71,0.04,5.66,102.57,37.29,1005.51,0.41
2023-06-29T18:00,25.93,88.14,6.53,7.96,216.86,62.57,1007.39,0.48
2023-06-29T19:00,25.99,89.14,3.14,6.83,294.0,37.43,1007.69,0.51
2023-06-29T20:00,25.51,92.14,0.21,5.79,281.86,18.86,1008.57,0.49
2023-06-29T21:00,25.5,93.14,0.13,4.87,241.57,6.29,1009.03,0.49
2023-06-29T22:00,25.3,92.86,0.0,3.87,249.43,0.71,1009.03,0.48
2023-06-29T23:00,25.03,95.0,0.0,4.86,235.0,0.14,1009.17,0.48
2023-06-30T00:00,25.03,95.29,0.0,5.11,248.43,0.0,1008.63,0.47
2023-06-30T01:00,24.89,95.57,0.0,5.61,267.71,0.0,1007.73,0.47
2023-06-30T02:00,24.64,95.29,0.0,6.14,263.71,0.0,1007.17,0.47
2023-06-30T03:00,24.49,95.57,0.0,6.21,278.0,0.29,1006.84,0.47
2023-06-30T04:00,24.3,95.14,0.0,5.76,274.0,1.29,1006.96,0.46
2023-06-30T05:00,24.11,95.29,0.0,6.0,261.71,5.57,1007.67,0.46
2023-06-30T06:00,24.56,93.71,0.0,7.8,262.71,0.29,1008.01,0.46
2023-06-30T07:00,26.34,86.29,0.0,7.9,265.86,0.57,1008.57,0.46
2023-06-30T08:00,27.86,79.57,0.0,9.36,287.14,0.86,1008.74,0.46
2023-06-30T09:00,29.61,69.14,0.06,12.4,271.29,2.0,1008.71,0.45
2023-06-30T10:00,31.06,62.14,0.0,12.83,265.0,10.29,1008.37,0.45
2023-06-30T11:00,32.14,57.71,0.07,13.49,268.0,10.86,1007.97,0.44
2023-06-30T12:00,32.94,55.43,0.01,12.6,278.14,8.0,1007.16,0.44
2023-06-30T13:00,31.09,64.29,1.01,14.67,301.29,27.14,1006.41,0.44
2023-06-30T14:00,30.13,68.86,0.84,6.93,262.57,35.43,1005.97,0.45
2023-06-30T15:00,29.9,71.57,0.59,3.87,207.57,31.57,1005.71,0.45
2023-06-30T16:00,28.59,76.0,1.73,7.29,212.43,23.86,1005.51,0.46
2023-06-30T17:00,27.54,79.0,1.04,10.27,218.0,34.43,1006.41,0.46
2023-06-30T18:00,25.94,85.29,2.8,12.61,224.0,66.57,1008.11,0.49
2023-06-30T19:00,25.27,92.86,0.59,5.29,266.14,36.86,1007.66,0.49
2023-06-30T20:00,25.54,91.86,0.2,9.07,229.71,85.14,1008.63,0.48
2023-06-30T21:00,25.57,88.0,0.1,9.66,221.14,80.43,1008.87,0.48
2023-06-30T22:00,25.4,86.86,0.03,9.61,231.43,96.29,1009.19,0.48
2023-06-30T23:00,25.37,88.0,0.0,8.81,249.43,100.0,1009.26,0.48
2023-07-01T00:00,25.21,90.0,0.0,8.07,251.29,30.86,1008.76,0.47
2023-07-01T01:00,24.93,91.86,0.0,8.7,256.86,7.29,1008.01,0.47
2023-07-01T02:00,24.73,91.86,0.0,8.03,260.43,21.14,1007.46,0.47
2023-07-01T03:00,24.64,92.29,0.0,6.99,271.71,34.43,1007.03,0.47
2023-07-01T04:00,24.37,93.71,0.0,6.49,290.0,33.86,1007.11,0.47
2023-07-01T05:00,24.0,95.29,0.0,6.53,280.86,1.14,1006.91,0.46
2023-07-01T06:00,24.26,94.0,0.0,7.67,278.14,11.29,1007.41,0.46
2023-07-01T07:00,25.26,88.14,0.0,7.4,297.14,97.86,1007.97,0.46
2023-07-01T08:00,25.9,85.86,0.0,8.24,303.57,98.14,1008.36,0.46
2023-07-01T09:00,27.27,81.43,0.0,8.89,267.86,60.71,1009.0,0.46
2023-07-01T10:00,29.24,73.14,0.0,10.89,313.71,25.43,1008.79,0.46
2023-07-01T11:00,31.29,63.29,0.07,13.97,278.14,65.14,1008.69,0.45
2023-07-01T12:00,31.89,56.29,0.01,13.77,264.29,82.43,1007.79,0.45
2023-07-01T13:00,32.63,52.14,0.0,14.2,254.86,18.57,1006.53,0.45
2023-07-01T14:00,33.04,52.86,0.03,12.1,258.0,17.57,1005.26,0.44
2023-07-01T15:00,31.8,57.71,0.14,13.66,279.86,59.29,1005.33,0.44
2023-07-01T16:00,28.31,75.57,1.77,15.14,250.14,54.71,1006.43,0.46
2023-07-01T17:00,27.06,82.71,1.06,8.51,213.0,12.0,1006.66,0.46
2023-07-01T18:00,26.89,85.14,0.1,7.91,218.86,29.86,1007.4,0.46
2023-07-01T19:00,27.97,78.29,0.23,6.89,251.71,35.86,1008.23,0.44
2023-07-01T20:00,27.4,79.29,0.0,8.27,243.14,7.43,1008.91,0.44
2023-07-01T21:00,26.69,82.0,0.0,9.54,245.0,12.86,1009.64,0.44
2023-07-01T22:00,26.07,84.43,0.0,7.99,251.14,75.57,1009.94,0.44
2023-07-01T23:00,26.14,84.14,0.0,7.7,239.43,99.14,1010.76,0.44
2023-07-02T00:00,26.06,84.43,0.0,9.09,252.71,99.86,1010.49,0.43
2023-07-02T01:00,25.97,83.14,0.14,9.27,274.14,73.43,1009.94,0.44
2023-07-02T02:00,25.54,86.14,0.33,8.99,269.57,90.29,1009.33,0.44
2023-07-02T03:00,25.19,89.29,0.27,8.14,255.14,99.86,1009.34,0.44
2023-07-02T04:00,24.83,91.14,0.46,8.03,287.0,98.14,1009.14,0.44
2023-07-02T05:00,24.63,94.14,0.63,7.74,292.29,98.0,1009.14,0.45
2023-07-02T06:00,24.59,93.43,0.91,7.83,300.86,81.86,1009.41,0.46
2023-07-02T07:00,25.4,89.0,0.5,6.81,291.57,100.0,1009.94,0.45
2023-07-02T08:00,25.61,88.71,0.29,6.87,278.43,95.14,1010.24,0.45
2023-07-02T09:00,26.34,86.71,0.23,8.23,250.86,63.0,1010.47,0.45
2023-07-02T10:00,28.1,79.29,0.01,9.79,304.14,26.86,1010.23,0.45
2023-07-02T11:00,30.44,66.86,0.1,11.73,268.71,23.29,1009.9,0.44
2023-07-02T12:00,31.63,59.14,0.04,11.5,257.57,28.43,1008.86,0.44
2023-07-02T13:00,32.61,53.57,0.0,9.29,264.0,21.71,1007.44,0.44
2023-07-02T14:00,32.53,53.14,0.06,9.14,249.0,27.86,1006.63,0.43
2023-07-02T15:00,31.43,57.86,0.27,9.66,222.14,47.14,1006.53,0.43
2023-07-02T16:00,29.99,65.29,0.04,11.39,247.43,50.14,1006.73,0.43
2023-07-02T17:00,28.7,70.57,0.0,10.86,240.86,90.0,1007.4,0.43
2023-07-02T18:00,27.69,76.71,0.0,8.21,230.71,62.0,1007.94,0.43
2023-07-02T19:00,27.21,77.43,0.0,7.54,273.57,89.43,1009.17,0.45
2023-07-02T20:00,26.66,81.0,0.0,6.59,262.86,56.29,1009.77,0.45
2023-07-02T21:00,26.04,84.57,0.0,6.8,245.57,33.14,1010.46,0.45
2023-07-02T22:00,25.5,87.29,0.0,7.59,245.57,13.29,1010.87,0.44
2023-07-02T23:00,25.26,88.57,0.0,5.99,253.43,1.43,1010.77,0.44
2023-07-03T00:00,24.86,90.71,0.0,5.97,250.29,7.57,1010.77,0.44
2023-07-03T01:00,24.64,92.14,0.0,6.54,255.71,23.43,1010.03,0.44
2023-07-03T02:00,24.39,92.57,0.0,5.76,250.57,66.43,1009.73,0.44
2023-07-03T03:00,24.29,91.57,0.0,5.99,254.43,5.86,1009.24,0.44
2023-07-03T04:00,24.2,91.0,0.0,6.74,264.57,21.71,1009.54,0.44
2023-07-03T05:00,24.09,91.14,0.0,6.61,254.57,3.71,1009.84,0.44
2023-07-03T06:00,24.23,90.0,0.0,7.89,260.43,9.29,1010.51,0.44
2023-07-03T07:00,25.77,85.29,0.0,7.39,246.43,25.57,1011.39,0.44
2023-07-03T08:00,27.04,80.0,0.0,9.23,289.57,10.29,1011.49,0.44
2023-07-03T09:00,28.11,73.71,0.0,11.0,280.29,18.57,1011.43,0.43
2023-07-03T10:00,29.27,68.43,0.0,10.14,283.29,7.0,1011.04,0.43
2023-07-03T11:00,30.91,60.86,0.0,10.83,285.71,5.86,1010.44,0.43
2023-07-03T12:00,31.93,56.71,0.0,10.99,286.71,6.71,1009.64,0.42
2023-07-03T13:00,32.59,52.57,0.0,9.86,288.14,4.43,1008.67,0.42
2023-07-03T14:00,32.81,51.43,0.0,7.14,259.57,6.86,1007.79,0.41
2023-07-03T15:00,32.8,50.86,0.14,4.97,234.0,16.57,1006.77,0.41
2023-07-03T16:00,32.5,51.14,0.0,1.99,206.14,10.14,1006.5,0.41
2023-07-03T17:00,31.1,59.43,0.2,6.41,185.43,19.43,1006.89,0.41
2023-07-03T18:00,29.13,67.0,0.0,11.29,201.43,37.71,1007.84,0.41
2023-07-03T19:00,27.33,75.43,0.0,10.01,222.86,2.57,1009.13,0.41
2023-07-03T20:00,26.74,78.29,0.0,8.07,233.71,11.43,1009.7,0.41
2023-07-03T21:00,26.51,80.0,0.0,10.29,228.71,10.29,1010.59,0.41
2023-07-03T22:00,26.07,81.57,0.0,10.17,226.43,24.71,1010.99,0.41
2023-07-03T23:00,25.64,82.29,0.0,8.89,227.14,0.0,1010.99,0.41
2023-07-04T00:00,25.21,83.86,0.0,7.4,233.43,0.14,1010.77,0.41
2023-07-04T01:00,24.91,85.0,0.0,7.39,241.86,0.71,1010.06,0.41
2023-07-04T02:00,24.61,86.43,0.0,6.69,225.43,3.43,1009.46,0.41
2023-07-04T03:00,24.34,87.29,0.0,6.5,239.43,2.86,1009.21,0.41
2023-07-04T04:00,24.14,88.14,0.0,6.2,246.0,0.0,1009.04,0.41
2023-07-04T05:00,23.93,89.71,0.0,6.14,251.57,0.0,1008.93,0.41
2023-07-04T06:00,24.2,89.14,0.0,5.59,238.86,0.0,1009.16,0.41
2023-07-04T07:00,25.71,83.0,0.0,6.74,240.0,0.0,1010.53,0.4
2023-07-04T08:00,27.06,77.43,0.0,7.77,262.86,0.0,1010.6,0.4
2023-07-04T09:00,28.6,70.29,0.0,10.04,273.86,0.0,1011.13,0.4
2023-07-04T10:00,29.99,63.29,0.0,9.27,287.57,0.0,1010.6,0.4
2023-07-04T11:00,31.44,57.43,0.0,7.96,302.0,6.0,1009.91,0.4
2023-07-04T12:00,32.46,54.71,0.0,6.39,254.29,5.57,1009.37,0.39
2023-07-04T13:00,33.03,53.29,0.0,6.56,288.0,5.86,1008.39,0.39
2023-07-04T14:00,31.87,57.71,0.63,8.46,249.71,39.57,1007.87,0.39
2023-07-04T15:00,30.69,62.0,0.3,6.94,220.43,33.43,1007.77,0.39
2023-07-04T16:00,30.96,59.14,0.04,4.54,300.0,22.57,1007.34,0.39
2023-07-04T17:00,29.53,66.0,0.2,7.93,266.71,19.71,1007.46,0.39
2023-07-04T18:00,27.97,77.14,0.0,3.89,266.14,9.86,1007.66,0.39
2023-07-04T19:00,28.16,75.29,0.0,4.7,276.71,2.86,1008.11,0.38
2023-07-04T20:00,27.44,79.14,0.0,4.59,237.14,0.43,1008.51,0.38
2023-07-04T21:00,26.96,81.71,0.0,5.64,208.43,1.14,1009.43,0.38
2023-07-04T22:00,26.39,83.43,0.0,6.29,216.0,1.29,1009.86,0.38
2023-07-04T23:00,25.94,85.14,0.0,5.51,226.43,0.86,1010.07,0.38
2023-07-05T00:00,25.44,89.29,0.0,4.47,241.14,0.14,1009.76,0.38
2023-07-05T01:00,25.2,89.29,0.0,3.81,248.0,0.0,1009.23,0.38
2023-07-05T02:00,24.89,91.43,0.0,4.49,238.71,0.0,1008.86,0.38
2023-07-05T03:00,24.57,92.86,0.0,4.53,235.71,0.0,1008.63,0.38
2023-07-05T04:00,24.39,91.71,0.0,4.17,232.43,0.0,1008.66,0.38
2023-07-05T05:00,24.23,92.0,0.0,4.06,224.71,0.0,1009.06,0.38
2023-07-05T06:00,24.56,90.29,0.0,5.39,233.29,0.43,1009.67,0.38
2023-07-05T07:00,26.21,82.57,0.0,3.5,218.14,2.29,1010.17,0.38
2023-07-05T08:00,27.79,74.86,0.0,3.03,209.71,4.71,1010.43,0.38
2023-07-05T09:00,29.17,69.43,0.0,1.77,211.0,3.29,1010.36,0.38
2023-07-05T10:00,30.36,64.43,0.0,2.33,207.57,7.57,1009.87,0.37
2023-07-05T11:00,31.43,59.71,0.03,2.8,198.71,10.14,1009.4,0.37
2023-07-05T12:00,32.19,57.71,0.0,2.29,194.57,13.71,1008.47,0.37
2023-07-05T13:00,32.84,55.71,0.0,1.69,203.0,14.71,1007.67,0.37
