ten_ho,ngay,gio,H_tl,H_dbt,H_c,Q_ve,Sigma_Qx,Q_xt,Q_xm,N_cxs,N_cxm
Sông Tranh 2,2025-10-01,08:00,152.72,175.0,140.0,114.37,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,09:00,152.74,175.0,140.0,77.99,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,10:00,152.77,175.0,140.0,114.38,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,11:00,152.8,175.0,140.0,114.1,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,12:00,152.84,175.0,140.0,150.49,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,13:00,152.87,175.0,140.0,114.1,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,14:00,152.9,175.0,140.0,114.38,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-01,15:00,152.9,175.0,140.0,92.87,87.1,0.0,87.1,0.0,0.0
Sông Tranh 2,2025-10-01,16:00,152.86,175.0,140.0,62.05,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-01,17:00,152.82,175.0,140.0,62.05,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-01,18:00,152.8,175.0,140.0,134.55,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-01,19:00,152.78,175.0,140.0,134.54,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-01,20:00,152.75,175.0,140.0,98.15,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-01,21:00,152.71,175.0,140.0,62.32,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-01,22:00,152.69,175.0,140.0,134.26,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-01,23:00,152.67,175.0,140.0,124.94,191.4,0.0,191.4,0.0,0.0
Sông Tranh 2,2025-10-02,00:00,152.67,175.0,140.0,101.64,95.88,0.0,95.88,0.0,0.0
Sông Tranh 2,2025-10-02,01:00,152.69,175.0,140.0,128.13,50.15,0.0,50.15,0.0,0.0
Sông Tranh 2,2025-10-02,02:00,152.73,175.0,140.0,150.48,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,03:00,152.76,175.0,140.0,114.1,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,04:00,152.78,175.0,140.0,78.27,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,05:00,152.8,175.0,140.0,77.99,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,06:00,152.82,175.0,140.0,77.99,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,07:00,152.84,175.0,140.0,78.27,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,08:00,152.86,175.0,140.0,77.99,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,09:00,152.89,175.0,140.0,114.1,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,10:00,152.93,175.0,140.0,150.49,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,11:00,152.97,175.0,140.0,150.5,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,12:00,153.0,175.0,140.0,114.11,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,13:00,153.03,175.0,140.0,114.39,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-02,14:00,153.04,175.0,140.0,103.84,61.95,0.0,61.95,0.0,0.0
Sông Tranh 2,2025-10-02,15:00,153.01,175.0,140.0,91.42,194.25,0.0,194.25,0.0,0.0
Sông Tranh 2,2025-10-02,16:00,152.97,175.0,140.0,62.33,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-02,17:00,152.94,175.0,140.0,98.16,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-02,18:00,152.91,175.0,140.0,98.44,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-02,19:00,152.87,175.0,140.0,62.05,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-02,20:00,152.84,175.0,140.0,98.44,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-02,21:00,152.81,175.0,140.0,98.16,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-02,22:00,152.77,175.0,140.0,62.32,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-02,23:00,152.79,175.0,140.0,101.44,23.45,0.0,23.45,0.0,0.0
Sông Tranh 2,2025-10-03,00:00,152.81,175.0,140.0,77.99,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,01:00,152.83,175.0,140.0,78.27,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,02:00,152.86,175.0,140.0,114.1,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,03:00,152.9,175.0,140.0,150.49,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,04:00,152.93,175.0,140.0,114.11,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,05:00,152.95,175.0,140.0,77.93,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,06:00,152.98,175.0,140.0,114.32,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,07:00,153.0,175.0,140.0,77.93,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,08:00,153.03,175.0,140.0,114.32,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,09:00,153.04,175.0,140.0,41.83,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,10:00,153.05,175.0,140.0,41.83,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,11:00,153.07,175.0,140.0,77.94,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,12:00,153.11,175.0,140.0,150.44,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,13:00,153.14,175.0,140.0,114.05,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,14:00,153.17,175.0,140.0,114.33,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-03,15:00,153.17,175.0,140.0,62.1,56.38,0.0,56.38,0.0,0.0
Sông Tranh 2,2025-10-03,16:00,153.15,175.0,140.0,62.85,129.35,0.0,129.35,0.0,0.0
Sông Tranh 2,2025-10-03,17:00,153.12,175.0,140.0,96.11,199.0,0.0,199.0,0.0,0.0
Sông Tranh 2,2025-10-03,18:00,153.08,175.0,140.0,59.99,199.0,0.0,199.0,0.0,0.0
Sông Tranh 2,2025-10-03,19:00,153.04,175.0,140.0,60.27,199.0,0.0,199.0,0.0,0.0
Sông Tranh 2,2025-10-03,20:00,153.02,175.0,140.0,132.49,199.0,0.0,199.0,0.0,0.0
Sông Tranh 2,2025-10-03,21:00,153.0,175.0,140.0,132.21,199.0,0.0,199.0,0.0,0.0
Sông Tranh 2,2025-10-03,22:00,152.97,175.0,140.0,96.38,199.0,0.0,199.0,0.0,0.0
Sông Tranh 2,2025-10-03,23:00,152.95,175.0,140.0,115.06,181.85,0.0,181.85,0.0,0.0
Sông Tranh 2,2025-10-04,00:00,152.97,175.0,140.0,115.09,36.88,0.0,36.88,0.0,0.0
Sông Tranh 2,2025-10-04,01:00,153.0,175.0,140.0,114.04,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,02:00,153.05,175.0,140.0,186.55,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,03:00,153.1,175.0,140.0,186.55,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,04:00,153.13,175.0,140.0,114.05,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,05:00,153.16,175.0,140.0,114.33,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,06:00,153.19,175.0,140.0,114.05,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,07:00,153.22,175.0,140.0,114.33,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,08:00,153.24,175.0,140.0,77.95,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,09:00,153.27,175.0,140.0,114.34,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,10:00,153.31,175.0,140.0,150.17,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,11:00,153.34,175.0,140.0,114.34,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,12:00,153.37,175.0,140.0,114.06,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,13:00,153.39,175.0,140.0,77.95,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,14:00,153.41,175.0,140.0,78.23,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-04,15:00,153.39,175.0,140.0,47.13,113.9,0.0,113.9,0.0,0.0
Sông Tranh 2,2025-10-04,16:00,153.35,175.0,140.0,62.29,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-04,17:00,153.36,175.0,140.0,242.84,201.0,0.0,201.0,0.0,0.0
Sông Tranh 2,2025-10-04,18:00,153.38,175.0,140.0,218.65,140.7,0.0,140.7,0.0,0.0
Sông Tranh 2,2025-10-04,19:00,153.37,175.0,140.0,144.32,174.7,0.0,174.7,0.0,0.0
Sông Tranh 2,2025-10-04,20:00,153.42,175.0,140.0,198.16,11.6,0.0,11.6,0.0,0.0
Sông Tranh 2,2025-10-04,21:00,153.43,175.0,140.0,126.42,84.58,0.0,84.58,0.0,0.0
Sông Tranh 2,2025-10-04,22:00,153.43,175.0,140.0,136.09,130.36,0.0,130.36,0.0,0.0
Sông Tranh 2,2025-10-04,23:00,153.43,175.0,140.0,189.73,184.0,0.0,184.0,0.0,0.0
Sông Tranh 2,2025-10-05,00:00,153.46,175.0,140.0,132.75,18.4,0.0,18.4,0.0,0.0
Sông Tranh 2,2025-10-05,01:00,153.51,175.0,140.0,186.29,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,02:00,153.56,175.0,140.0,186.57,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,03:00,153.6,175.0,140.0,150.46,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,04:00,153.64,175.0,140.0,150.19,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,05:00,153.68,175.0,140.0,150.47,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,06:00,153.73,175.0,140.0,186.58,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,07:00,153.76,175.0,140.0,114.08,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,08:00,153.78,175.0,140.0,78.25,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,09:00,153.81,175.0,140.0,114.08,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,10:00,153.85,175.0,140.0,150.47,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,11:00,153.89,175.0,140.0,150.2,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,12:00,153.92,175.0,140.0,114.37,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,13:00,153.94,175.0,140.0,77.98,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,14:00,153.96,175.0,140.0,77.98,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,15:00,153.98,175.0,140.0,78.26,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,16:00,154.01,175.0,140.0,114.09,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,17:00,154.04,175.0,140.0,114.37,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,18:00,154.02,175.0,140.0,50.86,117.6,0.0,117.6,0.0,0.0
Sông Tranh 2,2025-10-05,19:00,154.0,175.0,140.0,124.34,190.8,0.0,190.8,0.0,0.0
Sông Tranh 2,2025-10-05,20:00,154.01,175.0,140.0,45.14,3.27,0.0,3.27,0.0,0.0
Sông Tranh 2,2025-10-05,21:00,154.02,175.0,140.0,41.87,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,22:00,154.04,175.0,140.0,78.26,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-05,23:00,154.04,175.0,140.0,72.5,66.73,0.0,66.73,0.0,0.0
Sông Tranh 2,2025-10-06,00:00,154.02,175.0,140.0,115.26,182.0,0.0,182.0,0.0,0.0
Sông Tranh 2,2025-10-06,01:00,154.03,175.0,140.0,102.82,60.67,0.0,60.67,0.0,0.0
Sông Tranh 2,2025-10-06,02:00,154.06,175.0,140.0,114.1,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,03:00,154.1,175.0,140.0,150.49,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,04:00,154.14,175.0,140.0,150.21,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,05:00,154.16,175.0,140.0,78.27,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,06:00,154.18,175.0,140.0,77.99,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,07:00,154.2,175.0,140.0,77.99,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,08:00,154.23,175.0,140.0,114.38,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,09:00,154.25,175.0,140.0,77.99,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,10:00,154.28,175.0,140.0,114.38,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,11:00,154.31,175.0,140.0,114.11,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,12:00,154.32,175.0,140.0,41.89,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,13:00,154.33,175.0,140.0,41.89,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,14:00,154.35,175.0,140.0,78.28,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,15:00,154.38,175.0,140.0,114.11,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,16:00,154.4,175.0,140.0,149.87,71.87,0.0,71.87,0.0,0.0
Sông Tranh 2,2025-10-06,17:00,154.36,175.0,140.0,57.33,196.0,0.0,196.0,0.0,0.0
Sông Tranh 2,2025-10-06,18:00,154.34,175.0,140.0,129.28,196.0,0.0,196.0,0.0,0.0
Sông Tranh 2,2025-10-06,19:00,154.3,175.0,140.0,42.2,180.87,0.0,180.87,0.0,0.0
Sông Tranh 2,2025-10-06,20:00,154.31,175.0,140.0,41.89,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-06,21:00,154.3,175.0,140.0,75.83,106.17,0.0,106.17,0.0,0.0
Sông Tranh 2,2025-10-06,22:00,154.32,175.0,140.0,117.54,39.54,0.0,39.54,0.0,0.0
Sông Tranh 2,2025-10-06,23:00,154.36,175.0,140.0,150.43,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,00:00,154.39,175.0,140.0,114.05,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,01:00,154.42,175.0,140.0,114.33,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,02:00,154.43,175.0,140.0,41.83,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,03:00,154.45,175.0,140.0,77.94,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,04:00,154.47,175.0,140.0,78.22,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,05:00,154.49,175.0,140.0,77.94,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,06:00,154.52,175.0,140.0,114.05,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,07:00,154.54,175.0,140.0,78.22,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,08:00,154.55,175.0,140.0,41.83,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,09:00,154.58,175.0,140.0,114.06,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,10:00,154.61,175.0,140.0,114.34,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,11:00,154.63,175.0,140.0,77.95,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,12:00,154.65,175.0,140.0,77.95,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,13:00,154.68,175.0,140.0,114.34,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,14:00,154.7,175.0,140.0,77.95,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,15:00,154.71,175.0,140.0,53.57,11.73,0.0,11.73,0.0,0.0
Sông Tranh 2,2025-10-07,16:00,154.69,175.0,140.0,126.51,193.0,0.0,193.0,0.0,0.0
Sông Tranh 2,2025-10-07,17:00,154.65,175.0,140.0,57.01,196.0,0.0,196.0,0.0,0.0
Sông Tranh 2,2025-10-07,18:00,154.62,175.0,140.0,93.39,196.0,0.0,196.0,0.0,0.0
Sông Tranh 2,2025-10-07,19:00,154.57,175.0,140.0,20.89,196.0,0.0,196.0,0.0,0.0
Sông Tranh 2,2025-10-07,20:00,154.6,175.0,140.0,133.93,19.6,0.0,19.6,0.0,0.0
Sông Tranh 2,2025-10-07,21:00,154.62,175.0,140.0,77.95,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,22:00,154.64,175.0,140.0,77.95,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-07,23:00,154.66,175.0,140.0,78.23,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,00:00,154.68,175.0,140.0,77.95,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,01:00,154.7,175.0,140.0,77.95,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,02:00,154.72,175.0,140.0,77.95,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,03:00,154.74,175.0,140.0,78.23,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,04:00,154.77,175.0,140.0,114.07,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,05:00,154.79,175.0,140.0,78.23,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,06:00,154.82,175.0,140.0,114.07,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,07:00,154.84,175.0,140.0,77.96,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,08:00,154.85,175.0,140.0,68.52,26.4,0.0,26.4,0.0,0.0
Sông Tranh 2,2025-10-08,09:00,154.87,175.0,140.0,77.96,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,10:00,154.89,175.0,140.0,77.96,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,11:00,154.92,175.0,140.0,114.35,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,12:00,154.94,175.0,140.0,77.96,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,13:00,154.96,175.0,140.0,77.96,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,14:00,154.99,175.0,140.0,114.35,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,15:00,155.01,175.0,140.0,82.69,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-08,16:00,154.99,175.0,140.0,62.7,133.9,0.0,133.9,0.0,0.0
Sông Tranh 2,2025-10-08,17:00,154.95,175.0,140.0,70.02,209.0,0.0,209.0,0.0,0.0
Sông Tranh 2,2025-10-08,18:00,154.93,175.0,140.0,142.52,209.0,0.0,209.0,0.0,0.0
Sông Tranh 2,2025-10-08,19:00,154.89,175.0,140.0,70.02,209.0,0.0,209.0,0.0,0.0
Sông Tranh 2,2025-10-08,20:00,154.85,175.0,140.0,55.44,194.15,0.0,194.15,0.0,0.0
Sông Tranh 2,2025-10-08,21:00,154.81,175.0,140.0,37.01,176.0,0.0,176.0,0.0,0.0
Sông Tranh 2,2025-10-08,22:00,154.83,175.0,140.0,83.82,5.87,0.0,5.87,0.0,0.0
Sông Tranh 2,2025-10-08,23:00,154.85,175.0,140.0,78.24,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,00:00,154.87,175.0,140.0,77.96,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,01:00,154.89,175.0,140.0,77.96,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,02:00,154.91,175.0,140.0,78.24,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,03:00,154.94,175.0,140.0,114.07,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,04:00,154.97,175.0,140.0,114.07,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,05:00,154.99,175.0,140.0,78.24,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,06:00,155.0,175.0,140.0,41.85,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,07:00,155.03,175.0,140.0,128.24,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,08:00,155.04,175.0,140.0,46.58,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,09:00,155.06,175.0,140.0,87.13,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,10:00,155.09,175.0,140.0,128.25,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,11:00,155.11,175.0,140.0,87.41,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,12:00,155.12,175.0,140.0,46.58,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,13:00,155.13,175.0,140.0,46.58,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,14:00,155.16,175.0,140.0,128.25,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-09,15:00,155.16,175.0,140.0,148.57,142.82,0.0,142.82,0.0,0.0
Sông Tranh 2,2025-10-09,16:00,155.15,175.0,140.0,173.92,209.0,0.0,209.0,0.0,0.0
Sông Tranh 2,2025-10-09,17:00,155.12,175.0,140.0,92.25,209.0,0.0,209.0,0.0,0.0
Sông Tranh 2,2025-10-09,18:00,155.08,175.0,140.0,51.41,209.0,0.0,209.0,0.0,0.0
Sông Tranh 2,2025-10-09,19:00,155.05,175.0,140.0,92.52,209.0,0.0,209.0,0.0,0.0
Sông Tranh 2,2025-10-09,20:00,155.02,175.0,140.0,63.0,179.75,0.0,179.75,0.0,0.0
Sông Tranh 2,2025-10-09,21:00,154.99,175.0,140.0,79.37,191.4,0.0,191.4,0.0,0.0
Sông Tranh 2,2025-10-09,22:00,154.98,175.0,140.0,91.55,121.92,0.0,121.92,0.0,0.0
Sông Tranh 2,2025-10-10,00:00,155.04,175.0,140.0,128.24,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,01:00,155.06,175.0,140.0,87.13,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,02:00,155.07,175.0,140.0,46.58,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,03:00,155.09,175.0,140.0,87.41,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,04:00,155.12,175.0,140.0,128.25,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,05:00,155.14,175.0,140.0,87.42,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,06:00,155.16,175.0,140.0,87.42,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,07:00,155.16,175.0,140.0,48.65,42.9,0.0,42.9,0.0,0.0
Sông Tranh 2,2025-10-10,08:00,155.18,175.0,140.0,87.42,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,09:00,155.2,175.0,140.0,87.14,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,10:00,155.23,175.0,140.0,128.25,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,11:00,155.26,175.0,140.0,128.26,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,12:00,155.27,175.0,140.0,46.59,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,13:00,155.29,175.0,140.0,87.42,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,14:00,155.31,175.0,140.0,87.42,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-10,15:00,155.29,175.0,140.0,82.02,157.93,0.0,157.93,0.0,0.0
Sông Tranh 2,2025-10-10,16:00,155.26,175.0,140.0,89.26,206.0,0.0,206.0,0.0,0.0
Sông Tranh 2,2025-10-10,17:00,155.25,175.0,140.0,170.92,206.0,0.0,206.0,0.0,0.0
Sông Tranh 2,2025-10-10,18:00,155.25,175.0,140.0,211.76,206.0,0.0,206.0,0.0,0.0
Sông Tranh 2,2025-10-10,19:00,155.25,175.0,140.0,211.76,206.0,0.0,206.0,0.0,0.0
Sông Tranh 2,2025-10-10,20:00,155.24,175.0,140.0,167.52,202.6,0.0,202.6,0.0,0.0
Sông Tranh 2,2025-10-10,21:00,155.23,175.0,140.0,170.92,206.0,0.0,206.0,0.0,0.0
Sông Tranh 2,2025-10-10,22:00,155.21,175.0,140.0,114.64,190.55,0.0,190.55,0.0,0.0
Sông Tranh 2,2025-10-10,23:00,155.24,175.0,140.0,147.14,18.88,0.0,18.88,0.0,0.0
Sông Tranh 2,2025-10-11,00:00,155.28,175.0,140.0,169.09,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-11,01:00,155.31,175.0,140.0,128.26,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-11,02:00,155.34,175.0,140.0,127.98,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-11,03:00,155.38,175.0,140.0,169.09,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-11,04:00,155.4,175.0,140.0,87.43,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-11,05:00,155.42,175.0,140.0,87.43,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-11,06:00,155.44,175.0,140.0,87.15,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-11,07:00,155.46,175.0,140.0,87.43,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-11,08:00,155.48,175.0,140.0,87.43,0.0,0.0,0.0,0.0,0.0
Sông Tranh 2,2025-10-11,09:00,155.46,175.0,140.0,97.0,172.9,0.0,172.9,0.0,0.0
Sông Tranh 2,2025-10-11,10:00,155.45,175.0,140.0,126.3,161.37,0.0,161.37,0.0,0.0
Sông Tranh 2,2025-10-11,11:00,155.43,175.0,140.0,92.61,168.23,0.0,168.23,0.0,0.0
Sông Tranh 2,2025-10-11,12:00,155.45,175.0,140.0,87.15,0.0,0.0,0.0,0.0,0.0
